t_s,mode,road_state,branch_guard,perception_ready,offset_y07,offset_y08,offset_y09,weighted_offset,heading_error,curvature,raw_control_error,control_error,curve_strength,curve_risk,far_offset_speed_risk,error_rate_risk,risk_dominant,speed_cause,error_phase,target_speed,high_error_rescue,speed_mps,steering_cmd,max_steer,curve_entry_guard,derivative_braking,abs_error_rate
5.009616322,running,NORMAL,False,True,0.445,0.339,0.396,0.411,-0.33,1.0,0.524,0.524,1.0,0.423,0.423,0.0,far_y07,dynamic_curve_risk,flat,0.904,False,0.899,0.385,0.578,False,True,0.0
5.029425728,running,NORMAL,False,True,0.401,0.287,0.335,0.363,-0.33,1.0,0.479,0.479,1.0,0.513,0.381,0.513,error_rate,dynamic_curve_risk,error_falling,0.88,False,0.88,0.326,0.691,False,True,-2.2716481251382037
5.05021687,running,NORMAL,False,True,0.39,0.274,0.319,0.351,-0.33,1.0,0.467,0.467,1.0,0.37,0.37,0.0,far_y07,dynamic_curve_risk,error_falling,0.949,False,0.891,0.296,0.513,False,True,-0.5771688731672284
5.071500338,running,NORMAL,False,True,0.37,0.249,0.287,0.33,-0.352,1.0,0.454,0.454,1.0,0.352,0.352,0.0,heading,dynamic_curve_risk,error_falling,0.965,False,0.903,0.287,0.489,False,True,-0.6108027131668577
5.090788544,running,NORMAL,False,True,0.357,0.233,0.267,0.316,-0.352,1.0,0.441,0.441,1.0,0.352,0.339,0.0,heading,dynamic_curve_risk,error_falling,0.965,False,0.914,0.274,0.489,False,True,-0.6739869949543371
5.110084042,running,NORMAL,False,True,0.357,0.233,0.267,0.316,-0.352,1.0,0.441,0.441,1.0,0.352,0.339,0.0,heading,dynamic_curve_risk,flat,0.965,False,0.924,0.313,0.489,False,True,0.0
5.130152153,running,NORMAL,False,True,0.349,0.223,0.253,0.306,-0.352,1.0,0.432,0.432,1.0,0.352,0.331,0.0,heading,dynamic_curve_risk,error_falling,0.965,False,0.935,0.308,0.489,False,True,-0.44847270378363874
5.150895753,running,NORMAL,False,True,0.335,0.2,0.232,0.289,-0.402,1.0,0.44,0.44,1.0,0.402,0.319,0.0,heading,dynamic_curve_risk,error_rising,0.921,False,0.921,0.363,0.553,False,True,0.3856611195742248
5.169615802,running,NORMAL,False,True,0.326,0.185,0.218,0.278,-0.402,1.0,0.429,0.429,1.0,0.402,0.31,0.0,heading,dynamic_curve_risk,error_falling,0.921,False,0.921,0.333,0.553,False,True,-0.5876052995374209
5.190530316,running,NORMAL,False,True,0.331,0.163,0.192,0.274,-0.509,1.0,0.476,0.476,1.0,0.509,0.314,0.483,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.406,0.687,False,False,2.2472432302275585
5.211109711,running,NORMAL,False,True,0.334,0.149,0.176,0.271,-0.509,1.0,0.474,0.474,1.0,0.509,0.317,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.454,0.687,False,False,-0.09718458681608717
5.229690928,running,NORMAL,False,True,0.323,0.126,0.147,0.255,-0.515,1.0,0.462,0.462,1.0,0.515,0.307,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.401,0.694,False,True,-0.6458134577514334
5.250293364,running,NORMAL,False,True,0.315,0.11,0.129,0.245,-0.515,1.0,0.453,0.453,1.0,0.515,0.3,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.374,0.694,False,True,-0.43684154631035166
5.269343866,running,NORMAL,False,True,0.311,0.1,0.117,0.238,-0.515,1.0,0.447,0.447,1.0,0.515,0.295,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.363,0.694,False,True,-0.31495233039003734
5.290845497,running,NORMAL,False,True,0.3,0.08,0.093,0.223,-0.536,1.0,0.441,0.441,1.0,0.536,0.285,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.355,0.721,False,True,-0.27904859868536835
5.311251936,running,NORMAL,False,True,0.292,0.067,0.078,0.214,-0.536,1.0,0.433,0.433,1.0,0.536,0.278,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.338,0.721,False,True,-0.39203312248649785
5.329849778,running,NORMAL,False,True,0.288,0.059,0.068,0.208,-0.536,1.0,0.427,0.427,1.0,0.536,0.273,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.333,0.721,False,True,-0.32261807579610363
5.350718793,running,NORMAL,False,True,0.273,0.037,0.037,0.19,-0.554,1.0,0.417,0.417,1.0,0.554,0.259,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.313,0.743,False,True,-0.47917930002924053
5.369576506,running,NORMAL,False,True,0.263,0.023,0.016,0.179,-0.554,1.0,0.406,0.406,1.0,0.554,0.25,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.291,0.743,False,True,-0.583315696871643
5.390754392,running,NORMAL,False,True,0.247,-0.0,-0.017,0.16,-0.566,1.0,0.393,0.393,1.0,0.566,0.235,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.266,0.758,False,True,-0.6138478599799742
5.409759102,running,NORMAL,False,True,0.236,-0.015,-0.039,0.147,-0.566,1.0,0.382,0.382,1.0,0.566,0.224,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.25,0.758,False,True,-0.5788038859840562
5.430041585,running,NORMAL,False,True,0.229,-0.024,-0.053,0.139,-0.566,1.0,0.374,0.374,1.0,0.566,0.218,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.252,0.758,False,True,-0.3944290252825576
5.44970691,running,NORMAL,False,True,0.225,-0.031,-0.062,0.134,-0.566,1.0,0.369,0.369,1.0,0.566,0.214,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.261,0.758,False,True,-0.25425463347287613
5.470024101,running,NORMAL,False,True,0.208,-0.061,-0.101,0.112,-0.606,1.0,0.363,0.363,1.0,0.606,0.198,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.261,0.8,False,True,-0.2953164145575022
5.489976422,running,NORMAL,False,True,0.208,-0.061,-0.101,0.112,-0.606,1.0,0.363,0.363,1.0,0.606,0.198,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.283,0.8,False,True,0.0
5.510553775,running,NORMAL,False,True,0.192,-0.093,-0.146,0.09,-0.626,1.0,0.35,0.35,1.0,0.626,0.183,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.249,0.8,False,True,-0.6317625012313243
5.53117167,running,NORMAL,False,True,0.171,-0.134,-0.206,0.061,-0.648,1.0,0.332,0.332,1.0,0.648,0.162,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.204,0.8,False,True,-0.8730280176516547
5.55082912,running,NORMAL,False,True,0.157,-0.16,-0.245,0.042,-0.648,1.0,0.316,0.316,1.0,0.648,0.149,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.171,0.8,False,True,-0.813940770547537
5.569353171,running,NORMAL,False,True,0.148,-0.177,-0.27,0.03,-0.648,1.0,0.305,0.305,1.0,0.648,0.141,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.164,0.8,False,True,-0.5938225931250145
5.590537474,running,NORMAL,False,True,0.124,-0.194,-0.298,0.007,-0.614,1.0,0.272,0.272,1.0,0.614,0.117,0.055,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.1,0.8,False,True,-1.5577571752066257
5.610276298,running,NORMAL,False,True,0.124,-0.194,-0.298,0.007,-0.614,1.0,0.272,0.272,1.0,0.614,0.117,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.139,0.8,False,True,0.0
5.629899332,running,NORMAL,False,True,0.108,-0.205,-0.315,-0.007,-0.614,1.0,0.258,0.258,1.0,0.614,0.102,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.117,0.8,False,True,-0.7134472681441507
5.64984582,running,NORMAL,False,True,0.095,-0.224,-0.342,-0.023,-0.64,1.0,0.252,0.252,1.0,0.64,0.09,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.132,0.8,False,True,-0.3008048334122717
5.669686143,running,NORMAL,False,True,0.087,-0.237,-0.359,-0.033,-0.64,1.0,0.243,0.243,1.0,0.64,0.082,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.127,0.8,False,True,-0.4536216471879131
5.69066074,running,NORMAL,False,True,0.09,-0.26,-0.385,-0.038,-0.692,1.0,0.257,0.257,1.0,0.692,0.086,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.2,0.8,False,True,0.6674740878215569
5.710996306,running,NORMAL,False,True,0.09,-0.26,-0.385,-0.038,-0.692,1.0,0.257,0.257,1.0,0.692,0.086,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.217,0.8,False,True,0.0
5.729417692,running,NORMAL,False,True,0.093,-0.275,-0.402,-0.042,-0.692,1.0,0.256,0.256,1.0,0.692,0.088,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.215,0.8,False,True,-0.054284731887166454
5.750506329,running,NORMAL,False,True,0.079,-0.291,-0.428,-0.057,-0.677,1.0,0.237,0.237,1.0,0.677,0.075,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.152,0.8,False,True,-0.9009591278943228
5.769306001,running,NORMAL,False,True,0.066,-0.31,-0.463,-0.074,-0.682,1.0,0.224,0.224,1.0,0.682,0.062,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.122,0.8,False,True,-0.6915014261950908
5.79113021,running,NORMAL,False,True,0.057,-0.322,-0.486,-0.084,-0.682,1.0,0.215,0.215,1.0,0.682,0.054,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.114,0.8,False,True,-0.4123860800636574
5.809369016,running,NORMAL,False,True,0.051,-0.33,-0.5,-0.091,-0.682,1.0,0.209,0.209,1.0,0.682,0.048,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.114,0.8,False,True,-0.32896890289858927
5.830015784,running,NORMAL,False,True,0.051,-0.33,-0.5,-0.091,-0.682,1.0,0.209,0.209,1.0,0.682,0.048,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.138,0.8,False,True,0.0
5.849917648,running,NORMAL,False,True,0.04,-0.347,-0.517,-0.104,-0.691,1.0,0.2,0.2,1.0,0.691,0.038,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.118,0.8,False,True,-0.45221894793373174
5.869716846,running,NORMAL,False,True,0.032,-0.37,-0.534,-0.117,-0.711,1.0,0.194,0.194,1.0,0.711,0.03,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.115,0.8,False,True,-0.30304257778521715
5.889826957,running,NORMAL,False,True,0.032,-0.37,-0.534,-0.117,-0.711,1.0,0.194,0.194,1.0,0.711,0.03,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.134,0.8,False,True,0.0
5.910510767,running,NORMAL,False,True,0.026,-0.386,-0.545,-0.126,-0.711,1.0,0.186,0.186,1.0,0.711,0.025,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.117,0.8,False,True,-0.3867759373152331
5.930342631,running,NORMAL,False,True,0.022,-0.395,-0.552,-0.132,-0.71,1.0,0.18,0.18,1.0,0.71,0.021,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.11,0.8,False,True,-0.302543422040404
5.950748487,running,NORMAL,False,True,0.019,-0.402,-0.556,-0.136,-0.71,1.0,0.176,0.176,1.0,0.71,0.019,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.113,0.8,False,True,-0.19602216148148863
5.971269258,running,NORMAL,False,True,0.018,-0.406,-0.559,-0.138,-0.71,1.0,0.174,0.174,1.0,0.71,0.017,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.118,0.8,False,True,-0.09746222498170201
5.989900641,running,NORMAL,False,True,0.013,-0.419,-0.577,-0.146,-0.722,1.0,0.171,0.171,1.0,0.722,0.013,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.121,0.8,False,True,-0.16101864257741952
6.010052751,running,NORMAL,False,True,0.01,-0.428,-0.598,-0.152,-0.72,1.0,0.166,0.166,1.0,0.72,0.009,0.0,heading,dynamic_curve_risk,error_falling,0.88,False,0.88,0.113,0.8,False,True,-0.2481129767552913
6.029599661,running,NORMAL,False,True,0.01,-0.428,-0.598,-0.152,-0.72,1.0,0.166,0.166,1.0,0.72,0.009,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.125,0.8,False,True,0.0
6.049884769,running,NORMAL,False,True,0.007,-0.434,-0.611,-0.156,-0.72,1.0,0.163,0.163,1.0,0.72,0.007,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.122,0.8,False,True,-0.14789174403212177
6.070060212,running,NORMAL,False,True,0.007,-0.438,-0.613,-0.158,-0.724,1.0,0.163,0.163,1.0,0.724,0.007,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.13,0.8,False,True,0.0
6.090807896,running,NORMAL,False,True,0.007,-0.443,-0.615,-0.159,-0.724,1.0,0.162,0.162,1.0,0.724,0.006,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.131,0.8,False,True,-0.048198150694794016
6.11151358,running,NORMAL,False,True,0.01,-0.45,-0.612,-0.159,-0.737,1.0,0.167,0.167,1.0,0.737,0.01,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.154,0.8,False,False,0.24147958599195168
6.129674512,running,NORMAL,False,True,0.013,-0.455,-0.61,-0.159,-0.737,1.0,0.167,0.167,1.0,0.737,0.012,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.155,0.8,False,False,0.0
6.151221934,running,NORMAL,False,True,0.019,-0.455,-0.615,-0.155,-0.741,1.0,0.173,0.173,1.0,0.741,0.018,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.176,0.8,False,False,0.2784555850811365
6.16976611,running,NORMAL,False,True,0.024,-0.455,-0.619,-0.152,-0.741,1.0,0.177,0.177,1.0,0.741,0.023,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.184,0.8,False,False,0.21570114520051228
6.190609167,running,NORMAL,False,True,0.031,-0.461,-0.632,-0.15,-0.754,1.0,0.186,0.186,1.0,0.754,0.03,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.206,0.8,False,False,0.4317984641120638
6.209927706,running,NORMAL,False,True,0.036,-0.465,-0.641,-0.148,-0.754,1.0,0.188,0.188,1.0,0.754,0.034,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.205,0.8,False,False,0.10352749760217193
6.232254449,running,NORMAL,False,True,0.039,-0.468,-0.647,-0.147,-0.754,1.0,0.19,0.19,1.0,0.754,0.037,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.202,0.8,False,False,0.08957867253633986
6.250261092,running,NORMAL,False,True,0.048,-0.46,-0.649,-0.139,-0.751,1.0,0.198,0.198,1.0,0.751,0.045,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.224,0.8,False,False,0.4442804802649867
6.272430046,running,NORMAL,False,True,0.054,-0.454,-0.651,-0.134,-0.751,1.0,0.204,0.204,1.0,0.751,0.051,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.232,0.8,False,False,0.27064876403279275
6.292462574,running,NORMAL,False,True,0.06,-0.452,-0.649,-0.129,-0.756,1.0,0.212,0.212,1.0,0.756,0.057,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.244,0.8,False,False,0.39935049635273684
6.310935876,running,NORMAL,False,True,0.065,-0.45,-0.647,-0.125,-0.756,1.0,0.215,0.215,1.0,0.756,0.062,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.242,0.8,False,False,0.1623965222892991
6.329629675,running,NORMAL,False,True,0.068,-0.449,-0.647,-0.123,-0.756,1.0,0.218,0.218,1.0,0.756,0.064,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.238,0.8,False,False,0.16048102368063913
6.350032614,running,NORMAL,False,True,0.076,-0.447,-0.634,-0.116,-0.762,1.0,0.227,0.227,1.0,0.762,0.073,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.256,0.8,False,False,0.44111292005528746
6.369909394,running,NORMAL,False,True,0.082,-0.446,-0.625,-0.112,-0.762,1.0,0.231,0.231,1.0,0.762,0.078,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.257,0.8,False,False,0.20123983864590053
6.390468373,running,NORMAL,False,True,0.097,-0.439,-0.626,-0.1,-0.768,1.0,0.245,0.245,1.0,0.768,0.092,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.294,0.8,False,False,0.6809676686765262
6.409041132,running,NORMAL,False,True,0.106,-0.434,-0.626,-0.093,-0.768,1.0,0.254,0.254,1.0,0.768,0.101,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.304,0.8,False,False,0.48458067000170657
6.430611595,running,NORMAL,False,True,0.116,-0.429,-0.63,-0.085,-0.769,1.0,0.264,0.264,1.0,0.769,0.11,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.315,0.8,False,False,0.46359691027493044
6.449135938,running,NORMAL,False,True,0.122,-0.425,-0.633,-0.08,-0.769,1.0,0.27,0.27,1.0,0.769,0.116,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.315,0.8,False,False,0.32389812691332437
6.469880705,running,NORMAL,False,True,0.127,-0.422,-0.635,-0.076,-0.769,1.0,0.274,0.274,1.0,0.769,0.12,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.308,0.8,False,False,0.19281971207486517
6.490118272,running,NORMAL,False,True,0.138,-0.411,-0.631,-0.065,-0.767,1.0,0.285,0.285,1.0,0.767,0.131,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.329,0.8,False,False,0.5435435988920826
6.510297798,running,NORMAL,False,True,0.145,-0.403,-0.629,-0.058,-0.767,1.0,0.292,0.292,1.0,0.767,0.138,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.335,0.8,False,False,0.3468862449990204
6.530997649,running,NORMAL,False,True,0.15,-0.398,-0.628,-0.054,-0.767,1.0,0.297,0.297,1.0,0.767,0.142,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.332,0.8,False,False,0.24154763239600358
6.551213925,running,NORMAL,False,True,0.153,-0.395,-0.627,-0.051,-0.767,1.0,0.3,0.3,1.0,0.767,0.145,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.326,0.8,False,False,0.1483952830877444
6.56989839,running,NORMAL,False,True,0.166,-0.388,-0.615,-0.039,-0.774,1.0,0.314,0.314,1.0,0.774,0.158,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.361,0.8,False,False,0.7492855695895061
6.589968251,running,NORMAL,False,True,0.175,-0.383,-0.607,-0.032,-0.774,1.0,0.322,0.322,1.0,0.774,0.166,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.365,0.8,False,False,0.3986076435706156
6.609880906,running,NORMAL,False,True,0.192,-0.371,-0.589,-0.016,-0.776,1.0,0.338,0.338,1.0,0.776,0.182,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.401,0.8,False,False,0.8035091252271601
6.630436385,running,NORMAL,False,True,0.212,-0.354,-0.583,0.002,-0.776,1.0,0.358,0.358,1.0,0.776,0.201,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.442,0.8,False,False,0.9729765966533566
6.650490204,running,NORMAL,False,True,0.225,-0.343,-0.578,0.014,-0.776,1.0,0.371,0.371,1.0,0.776,0.214,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.453,0.8,False,False,0.6482555766560223
6.671100224,running,NORMAL,False,True,0.233,-0.336,-0.576,0.022,-0.776,1.0,0.379,0.379,1.0,0.776,0.222,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.448,0.8,False,False,0.3881607101788293
6.689523651,running,NORMAL,False,True,0.254,-0.309,-0.561,0.045,-0.768,1.0,0.4,0.4,1.0,0.768,0.242,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.494,0.8,False,False,1.1398530794514994
6.710226419,running,NORMAL,False,True,0.278,-0.28,-0.537,0.07,-0.767,1.0,0.424,0.424,1.0,0.767,0.264,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.54,0.8,False,False,1.1592652731267836
6.729898453,running,NORMAL,False,True,0.293,-0.261,-0.522,0.086,-0.767,1.0,0.44,0.44,1.0,0.767,0.278,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.552,0.8,False,False,0.8133373498642776
6.750372558,running,NORMAL,False,True,0.303,-0.249,-0.512,0.097,-0.767,1.0,0.451,0.451,1.0,0.767,0.288,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.543,0.8,False,False,0.5372640220415036
6.770120132,running,NORMAL,False,True,0.309,-0.241,-0.505,0.103,-0.767,1.0,0.458,0.458,1.0,0.767,0.294,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.529,0.8,False,False,0.35447392170805136
6.791818343,running,NORMAL,False,True,0.313,-0.236,-0.501,0.108,-0.767,1.0,0.462,0.462,1.0,0.767,0.298,0.0,heading,dynamic_curve_risk,flat,0.88,False,0.88,0.512,0.8,False,False,0.1843469952430612
6.810150189,running,NORMAL,False,True,0.332,-0.223,-0.485,0.125,-0.774,1.0,0.482,0.482,1.0,0.774,0.316,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.556,0.8,False,False,1.0909976005689925
6.830673001,running,NORMAL,False,True,0.361,-0.194,-0.46,0.154,-0.77,1.0,0.51,0.51,1.0,0.77,0.343,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.614,0.8,False,False,1.3643354526660207
6.84955113,running,NORMAL,False,True,0.38,-0.175,-0.444,0.172,-0.77,1.0,0.529,0.529,1.0,0.77,0.361,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.639,0.8,False,False,1.0064556715339772
6.869490618,running,NORMAL,False,True,0.393,-0.163,-0.433,0.185,-0.77,1.0,0.541,0.541,1.0,0.77,0.373,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.637,0.8,False,False,0.6018208692219081
6.889764643,running,NORMAL,False,True,0.418,-0.132,-0.415,0.212,-0.766,1.0,0.568,0.568,1.0,0.766,0.397,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.686,0.8,False,False,1.331753314894302
6.909897211,running,NORMAL,False,True,0.425,-0.124,-0.411,0.219,-0.766,1.0,0.575,0.575,1.0,0.766,0.404,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.661,0.8,False,False,0.3476953362333236
6.930916433,running,NORMAL,False,True,0.442,-0.091,-0.379,0.241,-0.749,1.0,0.59,0.59,1.0,0.749,0.42,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.673,0.8,False,False,0.7136325026682555
6.950589633,running,NORMAL,False,True,0.453,-0.07,-0.358,0.256,-0.749,1.0,0.604,0.604,1.0,0.749,0.431,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.682,0.8,False,False,0.71162800154526
6.970654828,running,NORMAL,False,True,0.461,-0.056,-0.345,0.265,-0.749,1.0,0.613,0.613,1.0,0.749,0.438,0.0,heading,dynamic_curve_risk,error_rising,0.88,False,0.88,0.675,0.8,False,False,0.4485378786500725
6.990452859,running,NORMAL,False,True,0.474,-0.03,-0.315,0.283,-0.739,1.0,0.626,0.626,1.0,0.739,0.45,0.0,heading,high_error_rescue,error_rising,0.871,True,0.871,0.687,0.8,False,False,0.6566309548661506
7.011095545,running,NORMAL,False,True,0.483,-0.014,-0.295,0.295,-0.739,1.0,0.637,0.637,1.0,0.739,0.459,0.0,heading,high_error_rescue,error_rising,0.854,True,0.854,0.69,0.8,False,False,0.5328763902139607
7.029228185,running,NORMAL,False,True,0.506,0.014,-0.257,0.32,-0.739,1.0,0.66,0.66,1.0,0.739,0.481,0.0,heading,high_error_rescue,error_rising,0.817,True,0.817,0.746,0.8,False,False,1.2684308517678529
7.049144632,running,NORMAL,False,True,0.506,0.014,-0.257,0.32,-0.739,1.0,0.66,0.66,1.0,0.739,0.481,0.0,heading,high_error_rescue,flat,0.817,True,0.817,0.705,0.8,False,False,0.0
7.06906487,running,NORMAL,False,True,0.521,0.032,-0.233,0.336,-0.739,1.0,0.676,0.676,1.0,0.739,0.495,0.0,heading,high_error_rescue,error_rising,0.793,True,0.793,0.729,0.8,False,False,0.8032032549008672
7.089751014,running,NORMAL,False,True,0.556,0.084,-0.2,0.376,-0.727,1.0,0.712,0.712,1.0,0.727,0.528,0.177,heading,high_error_rescue,error_rising,0.736,True,0.736,0.796,0.8,False,False,1.7402953397211236
7.11053603,running,NORMAL,False,True,0.572,0.118,-0.172,0.399,-0.706,1.0,0.726,0.726,1.0,0.706,0.543,0.0,heading,high_error_rescue,error_rising,0.714,True,0.714,0.8,0.8,False,False,0.673562146885058
7.131087717,running,NORMAL,False,True,0.583,0.14,-0.153,0.413,-0.706,1.0,0.739,0.739,1.0,0.706,0.553,0.0,heading,high_error_rescue,error_rising,0.693,True,0.693,0.8,0.8,False,False,0.632551478620703
7.149438521,running,NORMAL,False,True,0.589,0.155,-0.141,0.422,-0.706,1.0,0.748,0.748,1.0,0.706,0.56,0.0,heading,high_error_rescue,error_rising,0.679,True,0.679,0.8,0.8,False,False,0.4904417266949002
7.169790128,running,NORMAL,False,True,0.6,0.183,-0.1,0.44,-0.681,1.0,0.755,0.755,1.0,0.681,0.57,0.0,heading,high_error_rescue,error_rising,0.669,True,0.669,0.789,0.8,False,False,0.34395318266514374
7.190731475,running,NORMAL,False,True,0.6,0.183,-0.1,0.44,-0.681,1.0,0.755,0.755,1.0,0.681,0.57,0.0,heading,high_error_rescue,flat,0.669,True,0.669,0.761,0.8,False,False,0.0
7.211628199,running,NORMAL,False,True,0.607,0.201,-0.073,0.451,-0.681,1.0,0.764,0.764,1.0,0.681,0.576,0.0,heading,high_error_rescue,error_rising,0.655,True,0.655,0.773,0.8,False,False,0.4306895186058838
7.229951295,running,NORMAL,False,True,0.609,0.215,-0.037,0.458,-0.673,1.0,0.765,0.765,1.0,0.673,0.578,0.0,heading,high_error_rescue,flat,0.654,True,0.654,0.755,0.8,False,False,0.05457592974462255
7.249758951,running,NORMAL,False,True,0.61,0.224,-0.013,0.463,-0.673,1.0,0.767,0.767,1.0,0.673,0.579,0.0,heading,high_error_rescue,flat,0.65,True,0.65,0.748,0.8,False,False,0.10097105886734242
7.270731215,running,NORMAL,False,True,0.611,0.229,0.003,0.466,-0.673,1.0,0.769,0.769,1.0,0.673,0.58,0.0,heading,high_error_rescue,flat,0.647,True,0.647,0.741,0.8,False,False,0.09536404844035888
7.289459138,running,NORMAL,False,True,0.614,0.239,0.032,0.472,-0.667,1.0,0.77,0.77,1.0,0.667,0.583,0.0,heading,high_error_rescue,flat,0.645,True,0.645,0.737,0.8,False,False,0.05339620415995907
7.310302196,running,NORMAL,False,True,0.616,0.257,0.051,0.48,-0.639,1.0,0.767,0.767,1.0,0.639,0.585,0.0,heading,high_error_rescue,flat,0.649,True,0.649,0.718,0.8,False,False,-0.1439328144651292
7.331123379,running,NORMAL,False,True,0.617,0.268,0.064,0.485,-0.639,1.0,0.771,0.771,1.0,0.639,0.587,0.0,heading,high_error_rescue,flat,0.643,True,0.643,0.728,0.8,False,False,0.19211204281716568
