timestamp,mode,curve_state,offset_y07,offset_y09,near_error,curve_signal,p_term,d_term,ff_term,unclamped_steer,steering_cmd,saturated,target_speed,speed_mps,heading_error,curvature,confidence,fit_source,fit_transition_active,fit_transition_ratio
1784164494.745389,running,CURVE,0.779,0.627,0.627,-0.222,0.501,0.007,-0.0,0.509,0.509,False,0.6,0.6,-0.373861,1.0,1.0,NORMAL,False,1.0
1784164494.7669048,running,CURVE,0.784,0.627,0.627,-0.217,0.501,0.005,-0.0,0.506,0.506,False,0.6,0.6,-0.299765,1.0,1.0,NORMAL,False,1.0
1784164494.7852535,running,CURVE,0.787,0.647,0.647,-0.159,0.517,0.02,-0.0,0.537,0.537,False,0.6,0.6,-0.299765,1.0,1.0,NORMAL,False,1.0
1784164494.8051853,running,CURVE,0.788,0.652,0.652,-0.163,0.522,0.018,-0.0,0.539,0.539,False,0.6,0.6,-0.299765,1.0,1.0,NORMAL,False,1.0
1784164494.8267164,running,CURVE,0.791,0.675,0.675,-0.202,0.54,0.032,-0.0,0.572,0.572,False,0.6,0.6,-0.317719,1.0,1.0,NORMAL,False,1.0
1784164494.846111,running,CURVE,0.792,0.69,0.69,-0.215,0.552,0.035,-0.0,0.587,0.587,False,0.6,0.6,-0.317719,1.0,1.0,NORMAL,False,1.0
1784164494.8665814,running,CURVE,0.794,0.699,0.699,-0.224,0.56,0.033,-0.0,0.593,0.593,False,0.6,0.6,-0.268466,1.0,1.0,NORMAL,False,1.0
1784164494.8853164,running,CURVE,0.793,0.688,0.688,-0.164,0.551,0.007,-0.0,0.558,0.558,False,0.6,0.6,-0.268466,1.0,1.0,NORMAL,False,1.0
1784164494.905768,running,CURVE,0.794,0.685,0.685,-0.156,0.548,0.003,-0.0,0.551,0.551,False,0.6,0.6,-0.26393,1.0,1.0,NORMAL,False,1.0
1784164494.9259882,running,CURVE,0.794,0.683,0.683,-0.153,0.547,0.0,-0.0,0.547,0.547,False,0.6,0.6,-0.26393,1.0,1.0,NORMAL,False,1.0
1784164494.9462354,running,CURVE,0.795,0.682,0.682,-0.151,0.546,-0.001,-0.0,0.545,0.545,False,0.6,0.6,-0.26393,1.0,1.0,NORMAL,False,1.0
1784164494.9669359,running,CURVE,0.798,0.687,0.687,-0.133,0.55,0.004,-0.0,0.554,0.554,False,0.6,0.6,-0.2438,1.0,1.0,NORMAL,False,1.0
1784164494.985782,running,CURVE,0.802,0.693,0.693,-0.135,0.554,0.006,-0.0,0.56,0.56,False,0.6,0.6,-0.2438,1.0,1.0,NORMAL,False,1.0
1784164495.005024,running,CURVE,0.798,0.691,0.691,-0.122,0.553,0.003,-0.0,0.556,0.556,False,0.6,0.6,-0.229027,1.0,1.0,NORMAL,False,1.0
1784164495.0278702,running,CURVE,0.795,0.69,0.69,-0.124,0.552,0.001,-0.0,0.553,0.553,False,0.6,0.6,-0.229027,1.0,1.0,NORMAL,False,1.0
1784164495.0456524,running,CURVE,0.794,0.692,0.692,-0.118,0.554,0.002,-0.0,0.556,0.556,False,0.6,0.6,-0.220102,1.0,1.0,NORMAL,False,1.0
1784164495.0655305,running,CURVE,0.793,0.693,0.693,-0.12,0.554,0.003,-0.0,0.557,0.557,False,0.6,0.6,-0.220102,1.0,1.0,NORMAL,False,1.0
