timestamp,mode,curve_state,offset_y07,offset_y09,near_error,curve_signal,p_term,d_term,ff_term,unclamped_steer,steering_cmd,saturated,target_speed,speed_mps,heading_error,curvature,confidence,fit_source,fit_transition_active,fit_transition_ratio
1784164801.4812741,running,STRAIGHT,0.606,0.666,0.666,-0.095,0.533,0.004,-0.0,0.537,0.537,False,0.6,0.442,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.5012472,running,STRAIGHT,0.603,0.659,0.659,-0.101,0.527,-0.014,-0.0,0.513,0.513,False,0.6,0.459,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.5205905,running,STRAIGHT,0.602,0.658,0.658,-0.101,0.526,-0.014,-0.0,0.512,0.512,False,0.6,0.475,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.5410452,running,STRAIGHT,0.603,0.655,0.655,-0.114,0.524,-0.016,-0.0,0.509,0.509,False,0.6,0.492,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.5608337,running,STRAIGHT,0.604,0.654,0.654,-0.112,0.523,-0.014,-0.0,0.509,0.509,False,0.6,0.51,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.5801952,running,STRAIGHT,0.604,0.653,0.653,-0.11,0.522,-0.013,-0.0,0.51,0.51,False,0.6,0.526,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.599871,running,STRAIGHT,0.599,0.648,0.648,-0.112,0.519,-0.025,-0.0,0.494,0.494,False,0.6,0.543,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.6217577,running,STRAIGHT,0.594,0.643,0.643,-0.104,0.514,-0.025,-0.0,0.489,0.489,False,0.6,0.561,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.6420357,running,STRAIGHT,0.593,0.641,0.641,-0.103,0.513,-0.022,-0.0,0.49,0.49,False,0.6,0.578,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.662188,running,STRAIGHT,0.589,0.636,0.636,-0.1,0.508,-0.029,-0.0,0.479,0.479,False,0.6,0.595,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.6808515,running,STRAIGHT,0.586,0.632,0.632,-0.099,0.506,-0.03,-0.0,0.476,0.476,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.7013657,running,STRAIGHT,0.584,0.63,0.63,-0.099,0.504,-0.027,-0.0,0.477,0.477,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.7213752,running,STRAIGHT,0.585,0.623,0.623,-0.175,0.499,-0.031,-0.0,0.467,0.467,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.7427573,running,STRAIGHT,0.587,0.62,0.62,-0.17,0.496,-0.032,-0.0,0.464,0.464,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.7617843,running,STRAIGHT,0.588,0.617,0.617,-0.167,0.494,-0.03,-0.0,0.464,0.464,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.7815776,running,STRAIGHT,0.581,0.622,0.622,-0.091,0.498,-0.008,-0.0,0.49,0.49,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.8016546,running,STRAIGHT,0.575,0.628,0.628,-0.103,0.502,0.008,-0.0,0.511,0.511,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.8225582,running,STRAIGHT,0.573,0.629,0.629,-0.106,0.503,0.009,-0.0,0.513,0.513,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.841671,running,STRAIGHT,0.572,0.622,0.622,-0.187,0.498,-0.011,-0.0,0.486,0.486,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.8610916,running,STRAIGHT,0.572,0.617,0.617,-0.183,0.494,-0.023,-0.0,0.47,0.47,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.881256,running,STRAIGHT,0.56,0.612,0.612,-0.143,0.49,-0.03,-0.0,0.459,0.459,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.9011226,running,STRAIGHT,0.547,0.606,0.606,-0.15,0.485,-0.028,-0.0,0.457,0.457,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.9203045,running,STRAIGHT,0.54,0.6,0.6,-0.219,0.48,-0.043,-0.0,0.437,0.437,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.940096,running,STRAIGHT,0.536,0.595,0.595,-0.219,0.476,-0.038,-0.0,0.438,0.438,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.9616604,running,STRAIGHT,0.534,0.593,0.593,-0.219,0.474,-0.036,-0.0,0.438,0.438,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164801.981222,running,STRAIGHT,0.522,0.581,0.581,-0.178,0.465,-0.055,-0.0,0.41,0.41,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.0007074,running,STRAIGHT,0.509,0.569,0.569,-0.179,0.455,-0.055,-0.0,0.4,0.4,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.0214453,running,STRAIGHT,0.501,0.549,0.549,-0.164,0.439,-0.095,-0.0,0.344,0.349,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.0411794,running,STRAIGHT,0.496,0.536,0.536,-0.157,0.429,-0.098,-0.0,0.33,0.33,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.061832,running,STRAIGHT,0.493,0.516,0.516,-0.219,0.413,-0.127,-0.0,0.286,0.286,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.0804791,running,STRAIGHT,0.49,0.495,0.495,-0.201,0.396,-0.115,-0.0,0.281,0.281,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.101961,running,STRAIGHT,0.49,0.495,0.495,-0.201,0.396,-0.115,-0.0,0.281,0.281,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.1215305,running,STRAIGHT,0.484,0.475,0.475,-0.277,0.38,-0.109,-0.0,0.271,0.271,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.1410947,running,STRAIGHT,0.48,0.465,0.465,-0.271,0.372,-0.102,-0.0,0.27,0.27,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.1605232,running,STRAIGHT,0.467,0.457,0.457,-0.209,0.365,-0.096,-0.0,0.27,0.27,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.1810174,running,CURVE,0.459,0.451,0.451,-0.212,0.361,-0.082,-0.0,0.279,0.279,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.20138,running,CURVE,0.453,0.448,0.448,-0.213,0.358,-0.066,-0.0,0.292,0.292,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.2217875,running,CURVE,0.448,0.441,0.441,-0.232,0.353,-0.049,-0.0,0.304,0.304,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.2420375,running,CURVE,0.447,0.438,0.438,-0.23,0.351,-0.043,-0.0,0.308,0.308,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.2621522,running,CURVE,0.434,0.431,0.431,-0.224,0.345,-0.048,-0.0,0.297,0.297,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.2822073,running,CURVE,0.425,0.427,0.427,-0.227,0.341,-0.048,-0.0,0.293,0.293,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.3001785,running,CURVE,0.42,0.424,0.424,-0.23,0.339,-0.041,-0.0,0.298,0.298,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.3206213,running,CURVE,0.405,0.405,0.405,-0.284,0.324,-0.069,-0.0,0.255,0.255,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.3403196,running,CURVE,0.39,0.39,0.39,-0.282,0.312,-0.087,-0.0,0.225,0.225,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.3607552,running,CURVE,0.38,0.38,0.38,-0.281,0.304,-0.086,-0.0,0.218,0.218,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.3818188,running,CURVE,0.369,0.369,0.369,-0.281,0.295,-0.066,-0.0,0.229,0.229,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.402052,running,CURVE,0.362,0.352,0.352,-0.291,0.282,-0.086,-0.0,0.196,0.196,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.4227495,running,CURVE,0.358,0.341,0.341,-0.284,0.273,-0.097,-0.0,0.176,0.176,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.4406452,running,CURVE,0.355,0.334,0.334,-0.28,0.267,-0.084,-0.0,0.182,0.182,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.4605386,running,CURVE,0.339,0.318,0.318,-0.234,0.255,-0.107,-0.0,0.147,0.147,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.4808776,running,CURVE,0.328,0.308,0.308,-0.235,0.247,-0.104,-0.0,0.143,0.143,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.502017,running,CURVE,0.312,0.281,0.281,-0.241,0.225,-0.11,-0.0,0.115,0.115,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.5218751,running,CURVE,0.308,0.274,0.274,-0.238,0.219,-0.097,-0.0,0.122,0.122,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.541597,running,CURVE,0.306,0.254,0.254,-0.326,0.203,-0.125,-0.0,0.078,0.078,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.5599918,running,CURVE,0.304,0.241,0.241,-0.314,0.193,-0.119,-0.0,0.074,0.074,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.5808003,running,CURVE,0.303,0.233,0.233,-0.307,0.186,-0.103,-0.0,0.083,0.083,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.6011994,running,CURVE,0.291,0.214,0.214,-0.308,0.171,-0.129,-0.0,0.042,0.042,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.6240962,running,CURVE,0.279,0.193,0.193,-0.3,0.154,-0.11,-0.0,0.044,0.044,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.6410542,running,CURVE,0.276,0.17,0.17,-0.337,0.136,-0.134,-0.0,0.002,0.002,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.661522,running,CURVE,0.274,0.156,0.156,-0.324,0.125,-0.136,-0.0,-0.011,-0.011,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.6817966,running,CURVE,0.26,0.153,0.153,-0.232,0.122,-0.103,-0.0,0.02,0.02,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.701828,running,CURVE,0.25,0.151,0.151,-0.239,0.121,-0.077,-0.0,0.043,0.043,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.7205884,running,CURVE,0.24,0.149,0.149,-0.247,0.119,-0.042,-0.0,0.077,0.077,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.7410963,running,CURVE,0.233,0.137,0.137,-0.24,0.11,-0.057,-0.0,0.053,0.053,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.760722,running,CURVE,0.228,0.13,0.13,-0.237,0.104,-0.065,-0.0,0.039,0.039,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.78067,running,CURVE,0.233,0.118,0.118,-0.321,0.095,-0.072,-0.0,0.022,0.022,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.8011596,running,CURVE,0.236,0.111,0.111,-0.31,0.088,-0.081,-0.0,0.008,0.008,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.8214872,running,CURVE,0.231,0.093,0.093,-0.246,0.074,-0.083,-0.0,-0.009,-0.009,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.8413346,running,CURVE,0.225,0.085,0.085,-0.243,0.068,-0.082,-0.0,-0.014,-0.014,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.8615808,running,CURVE,0.222,0.079,0.079,-0.241,0.063,-0.071,-0.0,-0.008,-0.008,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.8805847,running,CURVE,0.22,0.076,0.076,-0.24,0.061,-0.062,-0.0,-0.001,-0.001,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.9000509,running,CURVE,0.207,0.041,0.041,-0.244,0.033,-0.113,-0.0,-0.08,-0.079,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.920023,running,CURVE,0.204,0.032,0.032,-0.238,0.025,-0.109,-0.0,-0.084,-0.084,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.9410686,running,CURVE,0.205,0.021,0.021,-0.246,0.016,-0.097,-0.0,-0.08,-0.08,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.960893,running,CURVE,0.205,0.013,0.013,-0.239,0.011,-0.097,-0.0,-0.086,-0.086,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164802.9822664,running,CURVE,0.205,0.009,0.009,-0.234,0.007,-0.079,-0.0,-0.072,-0.072,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.0003848,running,CURVE,0.203,0.005,0.005,-0.228,0.004,-0.066,-0.0,-0.062,-0.062,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.020593,running,CURVE,0.18,-0.006,-0.006,-0.214,-0.004,-0.06,-0.0,-0.065,-0.065,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.04179,running,CURVE,0.161,-0.012,-0.012,-0.205,-0.009,-0.056,-0.0,-0.065,-0.065,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.0613487,running,CURVE,0.142,-0.018,-0.018,-0.204,-0.014,-0.054,-0.0,-0.069,-0.069,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.0807765,running,CURVE,0.143,-0.022,-0.022,-0.328,-0.018,-0.049,-0.0,-0.067,-0.067,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.100411,running,CURVE,0.131,-0.037,-0.037,-0.194,-0.029,-0.066,-0.0,-0.095,-0.095,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.1204689,running,CURVE,0.123,-0.045,-0.045,-0.194,-0.036,-0.066,-0.0,-0.102,-0.102,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.1412609,running,CURVE,0.117,-0.05,-0.05,-0.194,-0.04,-0.061,-0.0,-0.101,-0.101,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.161186,running,CURVE,0.123,-0.058,-0.058,-0.174,-0.046,-0.062,-0.0,-0.108,-0.108,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.180925,running,CURVE,0.127,-0.063,-0.063,-0.165,-0.05,-0.057,-0.0,-0.107,-0.107,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.2007074,running,CURVE,0.129,-0.066,-0.066,-0.159,-0.053,-0.048,-0.0,-0.101,-0.101,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.2203522,running,CURVE,0.143,-0.056,-0.056,-0.128,-0.045,-0.0,-0.0,-0.045,-0.051,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.2412398,running,CURVE,0.147,-0.053,-0.053,-0.127,-0.042,0.009,-0.0,-0.034,-0.034,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.2622144,running,CURVE,0.149,-0.047,-0.047,-0.124,-0.038,0.019,-0.0,-0.019,-0.019,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.2817876,running,CURVE,0.15,-0.043,-0.043,-0.127,-0.035,0.028,-0.0,-0.007,-0.007,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.3008537,running,CURVE,0.157,-0.03,-0.03,-0.089,-0.024,0.054,-0.0,0.03,0.03,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.320545,running,CURVE,0.164,-0.016,-0.016,-0.096,-0.012,0.063,-0.0,0.05,0.05,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.340885,running,CURVE,0.165,-0.012,-0.012,-0.098,-0.009,0.051,-0.0,0.042,0.042,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.361792,running,CURVE,0.167,-0.009,-0.009,-0.099,-0.008,0.044,-0.0,0.037,0.037,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.3818371,running,CURVE,0.171,0.008,0.008,-0.072,0.006,0.071,-0.0,0.078,0.078,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.401241,running,CURVE,0.182,0.05,0.05,-0.05,0.04,0.108,-0.0,0.149,0.149,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.420894,running,STRAIGHT,0.193,0.096,0.096,-0.085,0.077,0.14,-0.0,0.217,0.217,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.4418607,running,STRAIGHT,0.2,0.114,0.114,-0.088,0.092,0.157,-0.0,0.248,0.248,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.4610684,running,STRAIGHT,0.204,0.127,0.127,-0.096,0.101,0.137,-0.0,0.238,0.238,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.4813087,running,STRAIGHT,0.207,0.135,0.135,-0.101,0.108,0.119,-0.0,0.227,0.227,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.5009809,running,STRAIGHT,0.223,0.157,0.157,-0.052,0.125,0.125,-0.0,0.25,0.25,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.5212278,running,STRAIGHT,0.233,0.168,0.168,-0.054,0.134,0.118,-0.0,0.252,0.252,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.5414116,running,STRAIGHT,0.239,0.175,0.175,-0.055,0.14,0.097,-0.0,0.237,0.237,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.5615623,running,STRAIGHT,0.248,0.19,0.19,-0.026,0.152,0.103,-0.0,0.255,0.255,False,0.6,0.6,0.0,0.0,0.0,NORMAL,False,1.0
1784164803.581813,running,STRAIGHT,0.254,0.2,0.2,-0.03,0.16,0.11,-0.0,0.27,0.27,False,0.6,0.6,-0.0835943,0.304244,0.846154,NORMAL,False,1.0
1784164803.6009963,running,STRAIGHT,0.258,0.207,0.207,-0.032,0.165,0.092,-0.0,0.257,0.257,False,0.6,0.6,-0.0973732,1.0,0.851852,NORMAL,False,1.0
1784164803.6217217,running,STRAIGHT,0.273,0.239,0.239,-0.063,0.191,0.122,-0.0,0.313,0.313,False,0.6,0.6,-0.0973732,1.0,0.851852,NORMAL,False,1.0
1784164803.6418796,running,STRAIGHT,0.277,0.247,0.247,-0.067,0.198,0.106,-0.0,0.303,0.303,False,0.6,0.6,-0.0973732,1.0,0.851852,BRANCH_LEFT,False,1.0
1784164803.662431,running,STRAIGHT,0.287,0.275,0.275,-0.033,0.22,0.132,-0.0,0.353,0.353,False,0.6,0.6,-0.0448772,1.0,0.851852,BRANCH_LEFT,False,1.0
1784164803.6835306,running,STRAIGHT,0.294,0.294,0.294,-0.045,0.235,0.151,-0.0,0.386,0.386,False,0.6,0.6,0.0205604,1.0,0.851852,BRANCH_LEFT,False,1.0
1784164803.701931,running,STRAIGHT,0.308,0.35,0.35,-0.021,0.28,0.171,-0.0,0.451,0.451,False,0.6,0.6,0.0205604,1.0,0.851852,BRANCH_LEFT,False,1.0
1784164803.7220826,running,STRAIGHT,0.311,0.364,0.364,-0.032,0.291,0.168,-0.0,0.459,0.459,False,0.6,0.6,0.0205604,1.0,0.851852,BRANCH_LEFT,False,1.0
1784164803.7408164,running,STRAIGHT,0.313,0.373,0.373,-0.039,0.298,0.138,-0.0,0.436,0.436,False,0.6,0.6,0.0205604,1.0,0.851852,BRANCH_LEFT,False,1.0
